solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 145674574739951872,145674574739951872,1497487047,2016.0,66.34285323849276,0.12950589,22.29367359328652,0.069857955,20.91185281250576,0.157056,133.14902,113.42138,104.35453085558618,0.18281499,-44.435815183648266,0.11904103,0.30070207,-0.038635645,-0.04629935,-0.007194766,0.03875918,-0.021842374,0.35703784,0.31222773,-0.046609692,0.15363736,360,360,347,13,4.8764496,63551.547,1.0030557,1982.8856,31,False,1.6488096,,,,,,,,41,16,0.25747976,43,8,15,0.08243527,171.91055,0,0,1.1911019,,,,,,,,,False,336,405557457.7626811,385400.06,1052.3025,4.167236,40,271930440.6712852,569390.44,477.58167,4.2523975,38,193433701.9853306,679113.56,284.83264,4.031565,1.1474679,0.0,0.0,0.0,0.0,0.0,0.22083235,0.085161686,0.13567066,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,174.56523149890305,-18.483243864338306,68.20473893278634,0.626598204975501,False,False,0,True,True,False,False,False,False,True,False,1.2476191e-13,6.2317946e-13,0.9977499,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 145727729255780736,145727729255780736,814796108,2016.0,66.57745017375387,0.14564918,22.813375430212517,0.078901805,21.74857378818941,0.16727245,130.01886,117.388626,107.9496006092343,0.20339087,-46.1191144632254,0.14248051,0.3643429,0.117879316,-0.053830322,-0.12900476,0.060598277,-0.14278284,0.19812624,0.23430283,-0.09085964,0.09405348,352,352,345,7,33.889023,85884.04,1.0875051,2304.224,95,False,,1.6187139,0.02530586,0.10603969,-0.101124465,0.011422729,-0.05627513,0.19986649,40,16,0.284093,42,42,0,0.05642954,152.59904,0,0,2.5510583,,,,,,,,,False,340,383271276.0338663,512409.03,747.9792,4.228601,42,247785159.6066428,296860.47,834.6856,4.353354,36,207943301.21430764,600745.56,346.14206,3.9530332,1.1890494,0.0,0.0,0.0,0.0,0.0,0.40032077,0.124753,0.27556777,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,174.30233031857935,-17.978588256513166,68.5012490099496,1.105274928961568,False,False,0,True,True,False,False,False,False,True,False,1.7274074e-13,8.6283124e-13,0.9929991,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 145788339833322368,145788339833322368,1747103314,2016.0,65.9340659428369,0.023008991,22.964737461692984,0.013272609,2.503559335119649,0.025340328,98.79743,13.7141695,-0.2733646486463814,0.035297394,-13.71144499770264,0.02329148,0.2821207,-0.040017467,0.16124369,-0.13067618,0.022834655,-0.15834828,0.37050745,-0.00037501685,-0.028921898,0.016385717,354,354,349,5,1.1772252,1653.3563,0.15672892,41.539394,31,True,1.2963041,,,,,,,,40,17,0.04899862,42,6,19,0.026501704,142.29057,1,0,1.0442321,,,,,,,,,False,360,78891475.72641721,81399.39,969.19,5.944792,41,17362800.846596494,81353.07,213.42526,7.239493,38,93851408.47204524,315873.28,297.11728,4.8167934,1.4097114,0.0,0.0,0.0,0.0,0.0,2.4226995,1.2947011,1.1279984,9.129107,0.14273714,1.0,20.0,0.0,11.0,1295.9456,,2.6355961e-05,685.9426,1.0909767,3800.0,0.5,0.0,440.0,10.397092,0.26497453,20.0,4.3276186,0.006059347,20.0,,NOT_AVAILABLE,173.7713149282751,-18.32445166247372,67.9403006688177,1.349637627941382,False,False,0,True,True,False,False,False,False,True,False,1.02720444e-13,5.1308345e-13,0.9999309,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 146100115802055168,146100115802055168,578088393,2016.0,66.82270498473629,0.07741462,22.9962662935208,0.03982391,7.939005424530947,0.09307628,85.29569,13.793686,-1.4087757192410628,0.10610004,-13.721556903589876,0.07165071,0.26173496,-0.06111887,0.006845476,-0.14951389,0.073932864,-0.20847458,0.45095578,0.2402163,-0.1443579,-0.09244237,362,362,353,9,2.564881,18887.225,0.5200471,577.1018,31,False,1.7970542,,,,,,,,41,13,0.14857563,44,7,20,0.17131037,172.88295,0,0,1.097792,,,,,,,,,True,365,119141597.84039278,77244.78,1542.3903,5.497208,41,90743386.09840932,103711.3,874.9614,5.4440045,34,47051044.350648016,96729.29,486.41983,5.5664725,1.1565602,0.0,0.0,0.0,2.0,0.0,-0.122467995,-0.053203583,-0.06926441,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,174.31297592130693,-17.688097575290747,68.75318605640473,1.2503339236359718,False,False,0,True,True,False,False,False,True,True,False,1.02173065e-13,5.1034936e-13,0.9999997,12688.764,12636.738,12719.939,3.9732,3.9667,3.9779,-1.3028,-1.3031,-1.3025,118.2342,117.7439,118.883,0.048,0.0449,0.0499,0.0472,0.0441,0.049,0.0252,0.0236,0.0262,A
1636148068921376768,Gaia DR3 146483849657244928,146483849657244928,1143405645,2016.0,70.56126220749623,0.38124275,22.9568271367926,0.17377564,8.231040238855318,0.40488043,20.329557,17.32209,3.180730015540773,0.57850325,-17.027558847112942,0.32678577,-0.15943125,-0.06722463,-0.12574692,-0.011915856,0.048658326,-0.0005202784,-0.05699319,0.06518042,0.076327115,-0.3790575,319,319,299,20,35.612564,406357.72,2.635865,11750.874,95,False,,1.9732546,0.072218046,-0.013167116,0.062614135,-0.23232655,-0.032607194,0.13166675,36,16,0.825391,36,36,0,0.24195024,8.020054,97,0,2.7861123,,,,,,,,,False,284,351800131.27941704,812769.2,432.84137,4.3216267,34,291267855.2566456,436560.8,667.1874,4.1778107,30,144960753.58315775,354959.6,408.38663,4.3447695,1.2399899,0.0,0.0,0.0,0.0,0.0,-0.16695881,-0.143816,-0.023142815,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,176.64461943360226,-15.071815760403506,72.1537168777437,0.7138083665912552,False,False,0,True,True,False,False,False,True,True,False,1.02173065e-13,5.1034936e-13,0.9999997,13968.528,13629.861,14272.186,3.6352,3.4549,3.7162,0.4366,0.075,0.7608,165.5174,146.9957,215.7901,0.0587,0.0523,0.0663,0.0583,0.0519,0.0658,0.0313,0.0279,0.0353,A
1636148068921376768,Gaia DR3 146740207663868032,146740207663868032,1720710998,2016.0,69.12192707014619,0.10725682,23.34062116551096,0.06015155,22.947891569430304,0.12339541,185.97038,108.6899,96.97464907710922,0.16374366,-49.08577114079784,0.10585839,0.11067043,0.21907918,0.14390795,0.12484946,-0.16432503,0.06311153,0.017365146,0.15369596,0.22199999,-0.16934586,223,223,221,2,39.831852,16382.023,0.7430922,637.468,31,False,1.6290405,,,,,,,,25,15,0.22940534,27,6,7,0.028300375,169.64322,0,0,3.4349778,,,,,,,,,False,229,80738397.89755563,43413.633,1859.7476,5.919667,23,49000014.99295452,40258.773,1217.1263,6.113052,22,46626962.72264087,177518.47,262.6598,5.5763025,1.1844052,0.0,0.0,0.0,0.0,0.0,0.53674936,0.19338512,0.34336424,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,175.46729565744016,-15.853645320119744,70.89519328879678,1.2754163823972409,False,False,0,True,True,False,False,False,True,True,False,1.0202512e-11,5.0961034e-11,1.0000273e-06,6638.9873,6637.3984,6640.653,3.9951,3.9912,3.9995,-0.4572,-0.4599,-0.4529,43.893,43.6663,44.1038,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,A
1636148068921376768,Gaia DR3 149796330297236992,149796330297236992,1688495211,2016.0,63.85052509172791,0.042026978,24.07846691202656,0.021970015,1.7995961192535912,0.048191413,37.34267,3.1579373,1.7039628337332269,0.06288635,-2.6587738247785966,0.039044507,0.26523563,0.0667025,0.24523754,-0.1888,0.051986866,-0.21607436,0.40555304,0.05037381,-0.11331253,-0.17581178,354,354,354,0,-2.882425,4282.322,0.27567554,123.07938,31,False,1.2142855,,,,,,,,40,13,0.08875666,41,9,19,0.19539998,161.61562,12,0,0.8919876,,,,,,,,,False,361,88126760.9149876,142590.02,618.04297,5.8245974,40,8547577.432190886,72568.49,117.78635,8.008935,39,129346868.29183784,614745.56,210.40717,4.468506,1.5647284,0.0,4.0,0.0,0.0,0.0,3.540429,2.1843376,1.3560915,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,171.54581179285947,-18.99078815492829,66.24432933665854,2.7699875326667773,False,False,0,True,True,False,True,False,False,True,False,1.0225714e-13,5.1076927e-13,0.99997675,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 150461092453366528,150461092453366528,1673272247,2016.0,65.64570136111908,0.08060682,25.629240264642128,0.038924046,11.20291843000416,0.08702147,128.73741,26.889229,20.801575791743986,0.09751549,-17.03892865294308,0.07155458,0.26090616,0.43565634,-7.2835166e-05,-0.3633158,0.12704293,-0.22910099,0.2359492,0.08982707,-0.2591054,0.0880112,388,388,375,13,3.2310293,21389.775,0.556842,572.8747,31,False,1.7682002,,,,,,,,44,15,0.13571122,49,10,11,0.05649374,177.42502,0,0,1.1201603,,,,,,,,,False,379,133268121.08131324,85384.83,1560.794,5.375551,40,98591736.4918688,96640.766,1020.18787,5.353941,37,55239704.835653074,110649.16,499.23294,5.392267,1.1543003,0.0,0.0,0.0,0.0,0.0,-0.038326263,-0.02161026,-0.016716003,22.681028,0.82134485,1.0,26.0,0.0,10.0,893.25055,,0.07648441,715.7508,8.472794,10000.0,4.5,0.25,555.0,281.53644,30.355377,26.0,5.3858685,0.00984466,26.0,761.89026,NOT_AVAILABLE,171.50615264743087,-16.74211665828229,68.11639817235644,4.021283981338153,False,False,0,True,True,True,False,False,False,True,False,1.02581185e-13,5.123879e-13,0.99994963,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 152375376557185152,152375376557185152,118901144,2016.0,65.08826068541218,0.09158531,27.35040948810144,0.048132632,11.446215965148674,0.088379696,129.51183,82.03231,-27.92262942586875,0.13893913,-77.13382721411446,0.087911636,-0.06960001,-0.0034785937,0.3247774,-0.45837456,0.06381136,-0.48407435,0.54052323,0.07461072,0.06839425,-0.42807195,398,398,378,20,13.066958,20933.04,0.60634136,705.8609,95,False,,1.4374187,0.013143671,0.13746785,-0.19369668,0.08558793,0.07348685,-0.060647815,45,15,0.20718959,47,47,0,0.049001776,176.33052,0,0,1.5144532,,,,,,,,,False,373,272375300.9670572,175996.31,1547.6194,4.5994477,46,113294906.59367704,48741.85,2324.3867,5.2030163,45,225988994.9628601,463924.28,487.12473,3.8626773,1.2456485,0.0,0.0,0.0,0.0,0.0,1.340339,0.60356855,0.7367704,1.6191546,0.11763575,1.0,23.0,0.0,9.0,1741.4451,,0.95555276,685.7661,0.45357656,4500.0,2.5,-0.25,222.0,9.843042,0.43205908,23.0,3.5921497,0.004650051,23.0,,NOT_AVAILABLE,169.83416781450703,-15.94387576937528,67.91011908844635,5.801472987495462,False,False,0,True,True,False,False,False,False,True,False,1.0229054e-13,5.1093613e-13,0.9999735,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 154868690970232576,154868690970232576,1570938469,2016.0,73.19654537768743,0.03110053,27.89733865437767,0.014153646,8.495356634690754,0.035281084,240.79068,56.14031,44.66256858517135,0.048155554,-34.01454176754297,0.026465546,-0.0939885,0.018584194,-0.0048844037,0.2017885,0.120647386,0.2125383,-0.15252398,0.1938625,0.22863007,-0.16631007,319,319,310,9,-2.5468786,1736.4412,0.19505686,53.65445,31,True,1.6334707,,,,,,,,36,14,0.06718288,36,8,12,0.017209578,27.141384,0,0,0.8976186,,,,,,,,,False,317,83709905.70532887,28029.832,2986.4575,5.8804245,35,51275738.21130136,26635.744,1925.0725,6.063762,31,47600845.67050733,91476.66,520.3606,5.5538588,1.1811814,0.0,0.0,0.0,0.0,0.0,0.50990343,0.18333769,0.32656574,22.884176,0.37979865,1.0,19.0,0.0,13.0,747.4243,,0.5192422,853.7173,3.8314514,7000.0,3.5,-0.25,222.0,190.70091,1.4431258,19.0,5.438722,0.0070792544,19.0,,NOT_AVAILABLE,174.20483663214463,-10.131986933617409,75.13162931704304,5.321242327151566,False,False,0,True,True,False,False,False,True,True,False,1.1192878e-13,5.590786e-13,0.9990192,6692.2773,6686.82,6723.449,3.3527,3.3449,3.3605,-0.1897,-0.193,-0.1698,119.1085,118.2003,120.2396,0.0042,0.0009,0.021,0.0037,0.0008,0.0186,0.002,0.0004,0.01,A
1636148068921376768,Gaia DR3 156157696556719616,156157696556719616,189815649,2016.0,77.90967095770287,0.1173551,29.90347020028328,0.066513345,3.110684443822102,0.155307,20.029263,22.46842,7.894531338575916,0.18337895,-21.035832358293373,0.10817901,0.08737496,-0.07370513,-0.1500702,0.087899275,-0.1475183,0.17485686,-0.51841956,0.27419734,0.47242332,0.021878896,302,302,299,3,38.591957,34203.188,0.8356658,1158.2589,31,False,1.3007038,,,,,,,,34,14,0.2566839,34,19,9,0.025299845,87.85038,6,0,2.9571898,,,,,,,,,False,293,130350373.34552322,159529.34,817.0934,5.399586,33,29600217.48304581,146898.23,201.50153,6.660305,32,154249001.5762543,721964.2,213.65187,4.2773395,1.4104234,0.0,0.0,0.0,0.0,0.0,2.3829656,1.2607188,1.1222467,18.880972,2.7420015,1.0,18.0,0.0,11.0,1558.2081,,0.0,852.0455,24.363367,3900.0,1.0,-0.5,444.0,12.578326,0.38451052,18.0,3.827557,0.009339209,18.0,,NOT_AVAILABLE,175.09677187801515,-5.630430995683572,79.46158374751198,6.905420336008958,False,False,0,True,True,False,False,False,False,True,False,1.02804375e-13,5.1350265e-13,0.9999226,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 157092247079651456,157092247079651456,1406421728,2016.0,76.06074721104441,0.024187203,30.49450671603564,0.011234444,4.568974509470986,0.030506255,149.77173,19.204782,8.692175636103125,0.031655505,-17.125121084339288,0.02132636,-0.05023332,0.23269597,-0.039584313,0.30771974,0.088495,0.1401165,-0.34067723,0.09541496,0.3053984,0.14732891,540,540,531,9,4.652843,3373.071,0.1886569,67.808495,31,True,1.4415724,,,,,,,,61,18,0.04425672,62,24,18,0.030665627,179.99268,0,0,1.146167,,,,,,,,,False,529,90885147.11721534,24026.834,3782.6519,5.7911344,58,37214834.27538261,18884.941,1970.6089,6.411752,56,77112238.49732825,123665.586,623.55457,5.030087,1.2579291,0.0,0.0,0.0,0.0,0.0,1.3816652,0.62061787,0.76104736,20.91566,0.11820965,1.0,41.0,0.0,14.0,1534.5547,,0.16731922,871.7929,0.6917019,4750.0,2.5,0.25,222.0,12.148473,0.39416662,40.0,4.7416997,0.004443074,41.0,1337.3925,NOT_AVAILABLE,173.66534808670903,-6.56691918820255,77.91103434491065,7.638333643500085,False,False,0,True,True,True,False,False,True,True,False,1.0230174e-13,5.109921e-13,0.99997234,4936.7095,4928.721,4947.0947,2.2521,2.1685,2.2692,-0.0514,-0.06,-0.0429,210.6206,205.603,236.8284,0.6803,0.6746,0.6885,0.5286,0.524,0.5352,0.2783,0.2759,0.2818,MARCS
1636148068921376768,Gaia DR3 157860462109271808,157860462109271808,1611896326,2016.0,70.33252610996236,0.09700884,28.61485777050332,0.055961665,10.312105908060492,0.10776739,95.68856,47.171043,36.892833891498256,0.12139059,-29.39432245266917,0.090048455,-0.027747674,-0.19420585,-0.1646732,0.17919753,-0.3165319,0.08613787,-0.00042939244,0.11296204,-0.15155427,0.00679824,178,178,176,2,-2.9793832,8306.976,0.5925329,388.02542,31,False,1.9149779,,,,,,,,20,13,0.16929084,21,7,7,0.055604193,167.90077,0,0,0.84145904,,,,,,,,,False,181,96260625.8780554,60787.926,1583.5485,5.728745,20,70367911.58889222,73520.97,957.1135,5.7201056,20,40924659.40096453,48808.457,838.4748,5.7179327,1.1561588,0.0,0.0,0.0,0.0,0.0,0.002172947,-0.008639336,0.010812283,29.7503,0.3430862,1.0,12.0,0.0,10.0,522.2734,-1.5494881,0.9447055,717.9241,2.5910416,9000.0,4.5,0.0,555.0,143.13098,2.3657384,12.0,5.7090597,0.0050726268,12.0,,NOT_AVAILABLE,172.01763856113976,-11.637203008301372,72.70595182703666,6.348709674689508,False,False,0,True,True,False,False,False,True,True,False,1.09706366e-13,5.479778e-13,0.9992426,9939.281,9871.31,10007.952,3.9262,3.9164,3.9357,-1.1198,-1.1702,-1.029,98.9874,98.1011,99.9422,0.0481,0.04,0.0568,0.0464,0.0386,0.0548,0.0247,0.0205,0.0292,A
1636148068921376768,Gaia DR3 158774706027453056,158774706027453056,1243316964,2016.0,68.65830879807767,0.045656677,28.961055396322497,0.026206153,7.185619352744408,0.052028086,138.1104,21.43548,1.082828267874698,0.08994095,-21.408113533713426,0.053374313,0.12268446,0.29924235,-0.2077015,-0.14977768,0.1499467,-0.20036365,0.0021069455,-0.27831733,-0.07978271,-0.16244647,190,190,186,4,-4.415574,2188.8975,0.28037962,91.30961,31,False,1.7764871,,,,,,,,22,11,0.12606709,24,6,11,0.010506316,26.202545,0,0,0.77545273,,,,,,,,,False,202,84862990.67249337,44595.453,1902.9517,5.865571,22,63443092.87817427,80750.83,785.6649,5.8325815,20,35136410.86739861,48750.277,720.7428,5.883502,1.1616312,0.0,0.0,0.0,0.0,0.0,-0.050920486,-0.032989502,-0.017930984,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,170.773535044949,-12.527609848441122,71.29229488586806,6.897290632207722,False,False,0,True,True,False,False,False,True,True,False,1.0235565e-13,5.1126133e-13,0.9999711,12525.911,12477.06,12591.712,3.9698,3.9611,3.976,-0.9709,-0.9993,-0.9203,141.8842,140.8573,142.9272,0.16,0.1575,0.1628,0.1566,0.1541,0.1594,0.0837,0.0824,0.0853,A
1636148068921376768,Gaia DR3 160242622770291328,160242622770291328,1434195066,2016.0,72.30362062490293,0.07678104,31.436915178765656,0.0344917,13.9458542829284,0.08285273,168.321,104.77445,17.39459034481469,0.12336103,-103.32044458149056,0.06645015,-0.15075788,-0.093433864,-0.2673224,0.119613335,0.13198386,0.16453117,-0.41566905,0.27461734,0.017029028,-0.21784057,317,317,300,17,2.509772,9076.397,0.48056075,346.58722,31,True,1.4546322,,,,,,,,36,15,0.17455366,36,9,15,0.017006977,84.58616,0,0,1.1039171,,,,,,,,,False,293,151417779.0176297,79973.77,1893.3429,5.2369246,31,64066921.26831742,45910.633,1395.4702,5.8219576,31,123929146.2123532,241588.67,512.9758,4.5149617,1.2415719,0.0,0.0,0.0,0.0,0.0,1.3069959,0.58503294,0.7219629,22.489286,0.1250736,1.0,20.0,0.0,12.0,1346.4874,,0.04450569,668.93884,0.7648792,4500.0,2.5,-0.25,222.0,8.81893,0.4926514,20.0,4.249081,0.0052608256,20.0,,NOT_AVAILABLE,170.91420912649286,-8.523489885759568,74.77948171057113,8.927923206116652,False,False,0,True,True,False,False,False,False,True,False,1.0276925e-13,5.1332723e-13,0.99992603,4649.8403,4642.237,4656.3643,2.5059,2.4663,2.5201,-0.2657,-0.2672,-0.2634,72.3241,71.0206,75.6038,0.151,0.1409,0.1575,0.1167,0.1088,0.1217,0.0613,0.0571,0.064,PHOENIX
1636148068921376768,Gaia DR3 160886283751041408,160886283751041408,1141994643,2016.0,74.24843702624405,0.29358545,33.16601472318802,0.1517296,7.249065034494049,0.3818946,18.981848,18.19123,3.8169754472223434,0.32565704,-17.786274545345467,0.23812953,0.11735856,0.17359795,-0.05438515,0.40572378,-0.23758727,0.22909784,-0.14591816,0.18899922,0.39391062,0.18272172,144,144,131,13,20.303411,21946.691,1.3608869,1602.5497,95,False,,1.4004297,0.05944557,0.011130597,-0.069246694,0.1318477,0.010046642,-0.05972723,22,15,0.46687093,22,22,0,0.28907636,15.967807,3,0,2.525028,,,,,,,,,False,132,2488455246.78624,5544245.0,448.83572,2.1975422,21,545699333.70015,15983551.0,34.141308,3.4961586,21,1198860877.5600283,27858296.0,43.03425,2.0509734,0.70106155,0.0,0.0,0.0,0.0,0.0,1.4451852,1.2986164,0.14656878,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,170.5901021512878,-6.159553238084734,76.63948024703696,10.454415092784783,False,False,0,True,True,False,False,False,False,True,False,1.0819581e-09,1.1040971e-08,0.99993587,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 161175622809301120,161175622809301120,1527436588,2016.0,72.32959776912293,0.043186843,32.588038265780554,0.018355308,9.84825427542553,0.04822379,204.21983,39.249943,18.45933104599235,0.05985775,-34.638291138061604,0.04038544,-0.070818044,0.3097053,-0.07903115,0.36227652,0.03739575,0.24728808,-0.36728773,0.034106243,0.33554992,-0.15058416,336,336,328,8,0.031637806,3380.7102,0.25623614,105.25472,31,True,1.6744986,,,,,,,,38,15,0.08388042,40,9,13,0.06488327,169.58006,0,0,1.0002128,,,,,,,,,False,348,90766981.03848912,39804.59,2280.3145,5.792547,36,59196439.49212098,48536.113,1219.637,5.907803,38,46784474.57110343,42006.29,1113.7493,5.572641,1.1676153,0.0,0.0,0.0,0.0,0.0,0.33516216,0.11525583,0.21990633,67.01474,11.053246,1.0,21.0,0.0,11.0,775.3009,,0.0,686.44293,109.89081,7500.0,4.0,0.0,555.0,,,,5.489715,0.004761638,21.0,,NOT_AVAILABLE,170.02783816575615,-7.778023364379688,74.94463173699944,10.067676935387468,False,False,0,True,True,False,False,False,True,True,False,1.118278e-13,5.5857424e-13,0.9990294,7477.1265,7452.354,7506.0347,3.6104,3.6014,3.6197,-0.3279,-0.3422,-0.3084,99.9669,98.8224,101.0111,0.0478,0.038,0.0604,0.0436,0.0346,0.0551,0.0233,0.0185,0.0295,A
1636148068921376768,Gaia DR3 162405533940990080,162405533940990080,1281209279,2016.0,62.70759999422974,0.07094615,26.4807985544509,0.040622946,15.419902194552062,0.08631917,178.63821,46.779716,-30.91903250283457,0.12312519,-35.104916002992354,0.0722175,0.26255593,-0.07140455,-0.003006986,0.056014813,-0.004742976,-0.14462326,0.37913966,0.3328969,-0.085329056,-0.3574733,307,307,296,11,3.405125,13250.625,0.53646415,478.81924,31,False,1.6386003,,,,,,,,35,14,0.17671649,39,7,21,0.051510826,138.23065,0,0,1.1432191,,,,,,,,,False,321,143660112.0741939,185456.97,774.62775,5.2940264,37,88234030.93391682,292956.0,301.18527,5.474452,35,80006663.54871228,242568.89,329.8307,4.99008,1.1711024,0.0,0.0,0.0,0.0,0.0,0.48437214,0.18042564,0.3039465,17.433187,0.6358476,1.0,18.0,0.0,12.0,948.708,,0.0,890.34265,7.2634506,7000.0,4.0,0.25,555.0,6.878487,0.74102604,17.0,4.880635,0.007081302,18.0,,NOT_AVAILABLE,168.9601522890674,-18.080156798559702,65.65696580618204,5.318667995460321,False,False,0,True,True,False,False,False,False,True,False,1.3715133e-13,6.8506404e-13,0.9965226,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 163841083812606592,163841083812606592,1060388462,2016.0,61.651825232975455,0.079284005,27.59966985340016,0.051166113,8.066685473005478,0.106269896,75.90753,55.94565,21.153451891258065,0.13885765,-51.79234509854237,0.06751932,0.22010444,-0.03491381,-0.097071394,0.16766797,0.20447327,-0.22417152,0.69562244,0.15824889,-0.08344085,-0.34974352,583,583,570,13,5.9349465,55561.543,0.7193847,1219.8116,31,False,1.8025588,,,,,,,,66,14,0.1965658,73,12,22,0.08298318,92.9976,0,0,1.1810279,,,,,,,,,False,578,164865296.5604608,107022.0,1540.4805,5.1445436,66,126037400.31399894,145627.2,865.4798,5.0872936,58,63750284.89684985,118198.68,539.3485,5.23669,1.1511682,0.0,0.0,0.0,0.0,0.0,-0.14939642,-0.057250023,-0.0921464,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,167.4284734394007,-17.95940485917114,64.93809022457873,6.593387123298382,False,False,0,True,True,False,False,False,False,True,False,1.021262e-13,5.101153e-13,0.9999998,,,,,,,,,,,,,,,,,,,,,,
